"","ID","Area_ha","EcoBoundaryName_select","AdminBoundaryName_select","Low_frac","Mod_frac","High_frac","Median_BUI","MCE","CH4_MgC","CO_MgC","CO2_MgC","NMOG_MgC","PM10_MgC","PM25_MgC","SumC_direct_emissions","ER_CO_CO2","ER_CH4_CO2","Prop_surface","CO2e_Mg","X","Y","unit_id","MgC_perha"
"827","253",35647.3615347,"Taiga Plains","Northwest Territories",0.101,0.198,0.624,146.341,0.907,9209.905,116369.652,721166.254,25631.116,35175.586,29596.966,937149.478,0.161,0.013,0.788,3294266.26,-129.688627936466,66.9023506080536,50,26.2894485777792
"828","86",25387.9586707,"Taiga Plains","Northwest Territories",0.082,0.225,0.603,153.282,0.907,6527.399,82429.197,509986.118,18154.315,24914.5,20962.204,662973.732,0.162,0.013,0.788,2330497.086,-130.118520682248,67.3219390231674,50,26.1137077068402
"829","65",128.909475849,"Taiga Plains","Northwest Territories",0.1,0.149,0.501,128.473,0.907,26.268,332.466,2070.061,73.241,100.516,84.586,2687.139,0.161,0.013,0.788,9445.596,-127.369746126458,65.9567201708434,50,20.8451627182754
"830","6",120.219965986,"Taiga Plains","Northwest Territories",0.109,0.378,0.437,127.233,0.907,29.944,378.871,2349.071,83.451,114.527,96.366,3052.229,0.161,0.013,0.788,10727.932,-125.563435682897,65.3507923479128,50,25.3887029077636
"831","12",103.446898062,"Taiga Plains","Northwest Territories",0.129,0.155,0.561,117.845,0.908,23.331,295.653,1846.919,65.14,89.399,75.238,2395.68,0.16,0.013,0.788,8420.928,-128.010720136876,67.9013115063175,50,23.1585484425465
"832","17",767.103043612,"Taiga Plains","Northwest Territories",0.11,0.308,0.423,111.181,0.907,169.406,2147.878,13403.509,473.216,649.441,546.556,17390.007,0.16,0.013,0.788,61121.724,-131.842037116597,65.8696312031374,50,22.6697145120387
"833","309",112.320469171,"Taiga Plains","Northwest Territories",0.334,0.048,0.225,118.366,0.906,16.668,210.729,1289.515,46.398,63.674,53.562,1680.547,0.163,0.013,0.788,5904.875,-130.285675459269,66.1375969653145,50,14.9620724735532
"834","10",508.934419141,"Taiga Plains","Northwest Territories",0.34,0.17,0.147,64.772,0.908,72.533,925.89,5800.823,204.046,280.036,235.719,7519.045,0.16,0.013,0.788,26413.665,-131.627860815846,65.9762354466282,50,14.7740941017331
"835","52",124.899683434,"Taiga Plains","Northwest Territories",0.118,0.195,0.523,125.874,0.907,28.192,356.875,2221.143,78.618,107.894,90.794,2883.516,0.161,0.013,0.788,10135.609,-129.145890768314,66.1051667915429,50,23.086655792236
"836","47",304.217075944,"Taiga Plains","Northwest Territories",0.008,0.627,0.157,99.685,0.907,62.499,793.387,4948.392,174.791,239.883,201.875,6420.826,0.16,0.013,0.788,22564.771,-121.336365845271,60.7841714372384,50,21.1060670413581
"837","229",1065.80113642,"Taiga Plains","Northwest Territories",0.145,0.578,0.197,88.496,0.908,241.941,3075.873,19212.44,677.706,930.086,782.771,24920.817,0.16,0.013,0.788,87570.69,-120.982432276804,60.7938888687423,50,23.3822390954737
"838","1928",223.660084424,"Taiga Plains","Northwest Territories",0.109,0.409,0.157,88.537,0.908,37.261,473.733,2960.32,104.379,143.25,120.563,3839.506,0.16,0.013,0.788,13491.991,-120.932990623117,60.7420914860748,50,17.1667019168307
"839","324",10608.7461463,"Taiga Plains","Northwest Territories",0.065,0.162,0.672,91.434,0.909,2461.807,31336.205,199037.937,6908.515,9481.567,7983.336,257209.367,0.157,0.012,0.788,904166.461,-121.172434214468,61.0591371601885,50,24.2450298511202
"840","216",1130.42070318,"Taiga Plains","Northwest Territories",0.409,0.188,0.307,109.57,0.906,249.957,3164.911,19480.118,696.982,956.516,804.727,25353.211,0.162,0.013,0.788,89085.084,-121.20320074182,61.1544244236514,50,22.428119839524
"841","48",419.704171563,"Taiga Plains","Northwest Territories",0.128,0.377,0.331,132.295,0.907,94.296,1192.03,7356.03,262.516,360.269,303.103,9568.243,0.162,0.013,0.788,33628.516,-120.467357078488,60.8756247735642,50,22.7975885118496
"842","310",779882.767924,"Taiga Plains","Northwest Territories",0.005,0.137,0.798,119.818,0.908,202733.73,2570846.178,16185923.61,566572.526,777575.456,654532.776,20958184.276,0.159,0.013,0.788,73681272.823,-119.702998661931,60.2273004046907,50,26.873506042183
"843","228",336.775867499,"Taiga Plains","Northwest Territories",0.127,0.422,0.301,100.696,0.907,72.99,926.435,5779.534,204.11,280.12,235.743,7498.933,0.16,0.013,0.788,26354.023,-120.546738801446,61.4367550885543,50,22.2668359692437
"844","323",198603.716686,"Taiga Plains","Northwest Territories",0.002,0.091,0.886,132.501,0.908,54948.655,695886.137,4367198.231,153342.147,210448.4,177130.656,5658954.226,0.159,0.013,0.788,19895389.357,-119.71862818381,60.9045612801168,50,28.4936975018802
"845","245",11730.2288254,"Taiga Plains","Northwest Territories",0.187,0.188,0.476,122.155,0.907,2634.738,33352.307,207033.233,7346.754,10082.576,8484.14,268933.748,0.161,0.013,0.788,945232.169,-121.525101735295,64.1087145917584,50,22.9265559950259
"846","244",8909.34831493,"Taiga Plains","Northwest Territories",0.083,0.167,0.713,112.701,0.908,2301.752,29200.083,183491.586,6434.896,8831.356,7433.619,237693.292,0.159,0.013,0.788,835562.338,-119.666019631822,64.547819155599,50,26.6790884807681
"847","42",2145.11657919,"Taiga Plains","Northwest Territories",0.074,0.102,0.753,116.658,0.908,540.227,6851.091,43067.174,1509.805,2072.083,1744.146,55784.526,0.159,0.013,0.788,196107.229,-118.836520593691,64.7322900231946,50,26.0053586556421
"848","334",2201.95765891,"Taiga Plains","Northwest Territories",0.235,0.304,0.335,130.571,0.906,505.584,6389.486,39301.701,1406.997,1930.909,1624.406,51159.083,0.163,0.013,0.788,179790.672,-120.865140168797,64.4251208239193,50,23.2334544640266
"849","333",1715.2404076,"Taiga Plains","Northwest Territories",0.227,0.271,0.373,137.161,0.906,397.324,5018.554,30850.743,1105.081,1516.569,1275.811,40164.082,0.163,0.013,0.788,141155.45,-121.020828048961,64.500306879751,50,23.4160073550264
"850","56",13373.7002035,"Taiga Plains","Northwest Territories",0.002,0.708,0.15,58.849,0.909,2728.543,34907.605,222246.166,7696.556,10563.158,8894.586,287036.613,0.157,0.012,0.788,1008619.885,-122.828526195671,64.4356309150399,50,21.4627671199688
"851","1",679.720576818,"Taiga Plains","Northwest Territories",0.125,0.299,0.476,118.93,0.907,162.671,2060.427,12824.115,453.904,622.933,524.209,16648.258,0.161,0.013,0.788,58515.647,-120.172811606316,65.1622280280536,50,24.4927968459276
"852","70",5772.25811899,"Taiga Plains","Northwest Territories",0.121,0.249,0.492,123.919,0.907,1336.481,16919.603,105226.831,3727.202,5115.171,4304.407,136629.695,0.161,0.013,0.788,480241.269,-119.411586967699,66.3913808913759,50,23.6700598246821
"853","9",5722.71320931,"Taiga Plains","Northwest Territories",0.1,0.225,0.537,137.022,0.907,1359.174,17185.976,106635.765,3785.511,5195.167,4371.412,138533.005,0.161,0.013,0.788,486954.714,-121.750064557845,66.0476802430901,50,24.2075742629611
"854","243",5742.96793726,"Taiga Plains","Northwest Territories",0.07,0.112,0.77,123.969,0.908,1501.577,19025.732,119270.312,4192.33,5753.592,4842.62,154586.161,0.16,0.013,0.788,543440.826,-118.942846843946,64.4452667030689,50,26.9174689270081
"855","99",18750.6597461,"Taiga Plains","Northwest Territories",0.053,0.167,0.69,117.807,0.908,4642.709,58865.405,369566.053,12971.758,17802.612,14984.526,478833.063,0.159,0.013,0.788,1683281.995,-119.743180299079,64.8226119039175,50,25.536864808162
"856","92",5696.32275804,"Taiga Plains","Northwest Territories",0.15,0.174,0.597,144.397,0.907,1448.366,18298.834,113216.642,4030.231,5530.988,4653.644,147178.704,0.162,0.013,0.788,517341.501,-121.234049745673,64.7239802106796,50,25.837493809891
"857","68",5059.46305563,"Taiga Plains","Northwest Territories",0.085,0.211,0.637,151.32,0.907,1332.754,16833.865,104253.403,3707.649,5088.288,4281.225,135497.183,0.161,0.013,0.788,476306.156,-121.603826800943,64.9741580601657,50,26.7809412797714
"858","4",322.673646766,"Taiga Plains","Northwest Territories",0.396,0.144,0.317,74.585,0.908,62.567,797.365,5000.282,175.724,241.167,203.003,6480.107,0.159,0.013,0.788,22768.123,-124.216189362543,64.9346726185952,50,20.0825418032955
"859","335",6243.43562567,"Taiga Plains","Northwest Territories",0.15,0.237,0.528,98.895,0.908,1461.934,18571.987,116671.55,4092.818,5617.055,4728.097,151143.443,0.159,0.013,0.788,531239.025,-121.482132338916,63.5783609053864,50,24.2083769357004
"860","332",264.681173454,"Taiga Plains","Northwest Territories",0.072,0.048,0.537,166.059,0.907,50.021,631.262,3905.651,139.029,190.8,160.532,5077.296,0.162,0.013,0.788,17848.919,-117.6833675942,61.6884798460773,50,19.1826866026888
"861","259",386.018344739,"Taiga Plains","Northwest Territories",0.069,0.07,0.634,156.422,0.907,85.343,1077.889,6688.443,237.42,325.831,274.163,8689.089,0.161,0.013,0.788,30546.236,-116.703908867432,63.3183972461418,50,22.5095234939546
"862","322",2883.69083075,"Taiga Plains","Northwest Territories",0.185,0.498,0.182,154.955,0.905,674.682,8504.534,51815.029,1872.063,2569.099,2160.722,67596.128,0.164,0.013,0.788,237548.845,-115.941290788496,60.0326090914075,50,23.4408374431802
"863","321",4328.05879922,"Taiga Plains","Northwest Territories",0.13,0.175,0.658,147.54,0.907,1163.641,14700.237,91020.448,3237.724,4443.375,3738.608,118304.033,0.162,0.013,0.788,415858.51,-115.522216738604,60.4843217818752,50,27.3342018877656
"864","1929",313.492743909,"Taiga Plains","Northwest Territories",0.202,0.519,0.157,205.121,0.905,77.108,968.892,5845.566,213.201,292.578,246.006,7643.352,0.166,0.013,0.788,26861.085,-115.043813911073,60.6665325617261,50,24.3812724489046
"865","321",454629.65571,"Taiga Plains","Northwest Territories",0.13,0.175,0.658,211.328,0.906,128855.91,1621537.73,9919223.519,356978.044,489896.258,412054.525,12928545.986,0.163,0.013,0.788,45446848.637,-116.366390793275,60.6616471427585,50,28.4375333276694
"866","320",2939.96565319,"Taiga Plains","Northwest Territories",0.023,0.212,0.634,98.039,0.909,673.21,8560.318,54221.336,1887.019,2589.816,2180.396,70112.095,0.158,0.012,0.788,246468.63,-115.702717434841,60.8231350144451,50,23.847929966095
"867","40",1197.31766674,"Taiga Shield West","Northwest Territories",0.092,0.108,0.747,127.469,0.904,318.187,4004.563,23993.119,881.204,1209.285,1016.807,31423.165,0.167,0.013,0.804,110387.612,-114.645273662396,64.8766869976357,51,26.2446348808646
"868","22",1554.07025178,"Taiga Shield West","Northwest Territories",0.107,0.1,0.72,125.879,0.904,402.243,5062.554,30299.494,1113.98,1528.725,1285.373,39692.37,0.167,0.013,0.804,139432.049,-114.251862231322,64.9557708598745,51,25.5409110074253
"869","327",2256.94629193,"Taiga Shield West","Northwest Territories",0.09,0.126,0.696,137.325,0.904,579.868,7291.44,43639.604,1604.393,2201.719,1851.204,57168.228,0.167,0.013,0.804,200840.057,-115.415246471039,64.8978965808277,51,25.3299018254942
"870","79",3833.46566856,"Taiga Shield West","Northwest Territories",0.054,0.06,0.846,136.119,0.904,1048.452,13191.27,79304.667,2903.012,3983.854,3349.987,103781.243,0.166,0.013,0.804,364625.751,-115.428420490031,65.1068647069331,51,27.0724331382846
"871","41",1390.26857931,"Taiga Shield West","Northwest Territories",0.036,0.065,0.868,126.4,0.904,383.893,4834.728,29118.132,1064.064,1460.24,1227.972,38089.029,0.166,0.013,0.804,133816.433,-116.098689896828,65.1414091101056,51,27.3968854413036
"872","20",2392.40817837,"Taiga Shield West","Northwest Territories",0.102,0.122,0.705,106.207,0.904,613.633,7739.909,46383.254,1703.269,2337.422,1965.468,60742.953,0.167,0.013,0.804,213340.614,-114.306055990002,65.5379673566443,51,25.3898785120295
"873","19",561.875547179,"Taiga Shield West","Northwest Territories",0.108,0.058,0.722,118.202,0.904,138.664,1746.598,10462.068,384.345,527.441,443.495,13702.611,0.167,0.013,0.804,48132.081,-115.250657319912,65.4463645701988,51,24.3872705776154
"874","91",4536.3951149,"Taiga Shield West","Northwest Territories",0.075,0.086,0.774,123.48,0.904,1191.842,15008.384,90092.707,3302.827,4532.522,3811.291,117939.573,0.167,0.013,0.804,414314.834,-115.813978246287,65.5578717464859,51,25.9985230591185
"875","2",676.649881582,"Taiga Shield West","Northwest Territories",0.072,0.157,0.696,114.486,0.904,174.7,2201.724,13207.481,484.522,664.917,559.111,17292.455,0.167,0.013,0.804,60741.188,-115.503387218774,66.0786106466257,51,25.5559861468836
"876","5",848.336021949,"Taiga Shield West","Northwest Territories",0.166,0.307,0.356,139.346,0.903,191.865,2408.986,14242.857,529.854,727.107,611.172,18711.842,0.169,0.013,0.804,65723.097,-117.961932560938,65.758725143101,51,22.0571112340729
"877","84",12656.2377048,"Taiga Shield West","Northwest Territories",0.058,0.131,0.748,132.612,0.904,3360.77,42288.221,253825.949,9305.951,12770.688,10738.38,332289.958,0.167,0.013,0.804,1167402.559,-116.937770281993,65.9544348020907,51,26.255034533207
"878","85",12544.3769154,"Taiga Shield West","Northwest Territories",0.049,0.108,0.796,121.519,0.904,3379.3,42570.424,256002.587,9368.857,12857.072,10811.693,334989.934,0.166,0.013,0.804,1176819.076,-115.596911739403,65.716734160307,51,26.7043900433789
"879","39",1659.10835201,"Taiga Shield West","Northwest Territories",0.063,0.062,0.832,139.249,0.904,452.16,5687.096,34161.232,1251.521,1717.482,1444.18,44713.672,0.166,0.013,0.804,157098.385,-115.161732906956,64.7884020427496,51,26.9504230666006
"880","49",15933.0175082,"Taiga Shield West","Northwest Territories",0.058,0.21,0.704,137.078,0.904,4385.584,55156.282,330576.881,12136.983,16655.701,14004.535,432915.965,0.167,0.013,0.804,1520930.387,-115.993530205629,64.7289226362635,51,27.1709966286799
"881","18",1582.07468507,"Taiga Shield West","Northwest Territories",0.082,0.16,0.681,124.713,0.904,409.007,5148.683,30837.542,1132.959,1554.771,1307.296,40390.258,0.167,0.013,0.804,141884.002,-114.684849011577,65.5047578188544,51,25.5299312865327
"882","329",58032.3661953,"Taiga Shield West","Northwest Territories",0.01,0.061,0.887,111.818,0.905,15772.876,198986.38,1202038.842,43800.276,60108.551,50552.475,1571259.4,0.166,0.013,0.804,5519780.989,-116.35723099565,65.4782995770292,51,27.075570117409
"883","3",2377.05706425,"Taiga Shield West","Northwest Territories",0.004,0.058,0.906,127.011,0.905,660.292,8317.487,50215,1830.718,2512.347,2112.847,65648.691,0.166,0.013,0.804,230652.299,-116.803696804037,65.7887110033361,51,27.6176335803336
"884","43",266.248187521,"Taiga Shield West","Northwest Territories",0.092,0.161,0.658,143.927,0.904,68.39,859.451,5137.553,189.102,259.505,218.183,6732.184,0.167,0.013,0.804,23651.656,-114.447306380105,65.0510155941924,51,25.2853702505261
"885","242",11501.8294178,"Taiga Shield West","Northwest Territories",0.182,0.355,0.393,158.789,0.903,2944.971,36927.865,218204.655,8121.852,11145.407,9367.96,286712.709,0.169,0.013,0.804,1007159.495,-116.051476064574,63.6611517468003,51,24.9275744392704
"886","331",141468.188515,"Taiga Shield West","Northwest Territories",0.253,0.51,0.117,177.444,0.902,33497.351,419086.037,2447070.349,92135.662,126432.685,106237.98,3224460.063,0.171,0.014,0.804,11325399.349,-115.345278756558,62.7680553842592,51,22.7928278212038
"887","241",4831.61458534,"Taiga Shield West","Northwest Territories",0.094,0.217,0.619,153.842,0.904,1269.473,15941.075,95155.455,3507.233,4812.97,4046.401,124732.607,0.168,0.013,0.804,438228.443,-115.960309031958,63.855421467596,51,25.815926497627
"888","81",8448.02532867,"Taiga Shield West","Northwest Territories",0.09,0.238,0.586,145.256,0.904,2171.751,27285.829,162883.825,6003.302,8238.328,6926.266,213509.301,0.168,0.013,0.804,750092.259,-115.709946395292,63.8030758706119,51,25.2732789845474
"889","328",52529.3166695,"Taiga Shield West","Northwest Territories",0.019,0.108,0.783,173.195,0.904,13888.955,174383.908,1048311.749,38374.577,52661.946,44281.093,1371902.226,0.166,0.013,0.804,4821046.052,-114.755461467341,63.3092823673661,51,26.1168869686928
"890","330",15915.7270007,"Taiga Shield West","Northwest Territories",0.131,0.262,0.52,178.359,0.903,4084.667,51202.488,304155.028,11263.07,15456.141,12992.642,399154.036,0.168,0.013,0.804,1402408.834,-114.402430712294,62.960024168398,51,25.0792210737495
"891","90",1304.10195528,"Taiga Shield West","Northwest Territories",0.065,0.529,0.381,147.163,0.903,357.373,4488.12,26708.412,987.342,1354.921,1139.037,35035.206,0.168,0.013,0.804,123078.165,-115.183228506167,64.2643125291841,51,26.8653887513555
"892","291",145.000576043,"Taiga Shield West","Northwest Territories",0.01,0.038,0.849,90.673,0.905,36.35,459.93,2784.691,101.253,138.954,116.875,3638.052,0.165,0.013,0.804,12777.491,-114.36192672084,63.2446107984308,51,25.0899141181421
"893","87",11477.2842678,"Taiga Shield West","Northwest Territories",0.053,0.115,0.81,146.015,0.904,3206.77,40313.551,242042.905,8871.283,12174.177,10236.694,316845.379,0.167,0.013,0.804,1113254.278,-115.270758949391,64.5089185355764,51,27.6063022930366
"894","326",50599.1553728,"Taiga Shield West","Northwest Territories",0.22,0.285,0.359,174.556,0.902,11958.609,149763.143,881374.821,32933.885,45193.975,37982.521,1159206.953,0.17,0.014,0.804,4072070.964,-113.481727215842,62.1948160980564,51,22.9096107328136
"895","76",2430.51272308,"Taiga Shield West","Northwest Territories",0.08,0.212,0.657,160.263,0.904,655.334,8227.415,49167.498,1810.184,2484.117,2088.511,64433.059,0.167,0.013,0.804,226388.169,-114.649721687756,63.9200352084635,51,26.5100685909387
"896","217",43522.4451178,"Taiga Shield West","Northwest Territories",0.163,0.356,0.363,181.937,0.903,10657.57,133492.12,788627.651,29359.033,40288.569,33862.591,1036287.533,0.169,0.014,0.804,3640635.918,-113.844580658702,62.7904042430862,51,23.8104162161646
"897","82",5210.06748867,"Taiga Shield West","Northwest Territories",0.059,0.187,0.713,155.448,0.904,1427.577,17931.953,107410.124,3945.686,5414.69,4552.649,140682.68,0.167,0.013,0.804,494302.415,-114.719631301731,64.3576926348772,51,27.002084004849
"898","21",1728.96314337,"Taiga Shield West","Northwest Territories",0.068,0.155,0.753,179.813,0.904,484.619,6079.94,36393.856,1337.744,1835.79,1543.47,47675.421,0.167,0.013,0.804,167529.448,-114.478341447062,64.4216681613003,51,27.5745733405709
"899","75",9998.36770096,"Taiga Shield West","Northwest Territories",0.074,0.291,0.577,179.066,0.904,2684.099,33662.7,200826.809,7405.83,10162.981,8543.988,263286.406,0.168,0.013,0.804,925117.238,-113.722561722886,63.3592691370835,51,26.3329389230925
"900","77",5269.2258014,"Taiga Shield West","Northwest Territories",0.073,0.222,0.663,158.645,0.904,1436.894,18042.128,107873.228,3969.673,5447.589,4580.096,141349.607,0.167,0.013,0.804,496637.643,-113.945979367408,63.8810815451504,51,26.8254981523935
"901","72",200.113902568,"Taiga Shield West","Northwest Territories",0.278,0.429,0.209,193.024,0.902,49.434,618.135,3611.989,135.898,186.486,156.701,4758.643,0.171,0.014,0.804,16715.269,-112.454141668392,61.7979764688081,51,23.7796721713674
"902","240",7203.36106769,"Taiga Shield West","Northwest Territories",0.094,0.238,0.644,158.862,0.904,1991.244,24997.626,149212.639,5499.742,7547.284,6345.179,195593.714,0.168,0.013,0.804,687206.586,-113.493507145494,63.5277353509777,51,27.1531181294406
